,UF,acesso_a_Internet,Renda_per_capita
94504,SP,sim,930.0
94505,SP,sim,1375.0
94506,SP,não,725.0
94508,SP,sim,675.0
94509,SP,sim,1429.0
94510,SP,não,788.0
94511,SP,não,2143.0
94512,SP,sim,1240.0
94513,SP,sim,333.0
94514,SP,sim,457.0
94515,SP,sim,725.0
94516,SP,sim,3500.0
94517,SP,não,2500.0
94518,SP,sim,750.0
94519,SP,sim,933.0
94520,SP,não,433.0
94521,SP,sim,706.0
94522,SP,não,446.0
94524,SP,sim,633.0
94525,SP,não,788.0
94526,SP,sim,647.0
94527,SP,sim,1500.0
94528,SP,sim,3850.0
94529,SP,sim,650.0
94530,SP,não,1822.0
94531,SP,não,1000.0
94532,SP,sim,2000.0
94534,SP,sim,1950.0
94535,SP,sim,0.0
94536,SP,sim,10000.0
94538,SP,sim,3500.0
94539,SP,sim,2250.0
94541,SP,sim,666.0
94542,SP,sim,3929.0
94543,SP,sim,4666.0
94544,SP,sim,7666.0
94547,SP,sim,400.0
94549,SP,não,3000.0
94551,SP,sim,2575.0
94552,SP,sim,1200.0
94553,SP,sim,8000.0
94554,SP,sim,12000.0
94555,SP,não,555.0
94556,SP,sim,783.0
94558,SP,não,225.0
94559,SP,não,644.0
94560,SP,não,289.0
94562,SP,sim,423.0
94563,SP,sim,1044.0
94564,SP,não,2433.0
94565,SP,não,1200.0
94566,SP,sim,797.0
94567,SP,sim,650.0
94568,SP,não,460.0
94569,SP,sim,450.0
94570,SP,não,1000.0
94571,SP,não,580.0
94572,SP,sim,1000.0
94574,SP,sim,750.0
94575,SP,sim,2500.0
94576,SP,sim,1197.0
94577,SP,não,2800.0
94578,SP,sim,1600.0
94579,SP,não,394.0
94580,SP,sim,1540.0
94581,SP,sim,4300.0
94583,SP,sim,2250.0
94584,SP,sim,600.0
94586,SP,sim,0.0
94588,SP,sim,1298.0
94589,SP,sim,1120.0
94591,SP,não,788.0
94592,SP,não,600.0
94593,SP,sim,716.0
94594,SP,sim,520.0
94595,SP,não,1159.0
94596,SP,não,2550.0
94597,SP,sim,1936.0
94598,SP,sim,3100.0
94599,SP,sim,1237.0
94600,SP,sim,60.0
94601,SP,não,950.0
94602,SP,sim,775.0
94603,SP,sim,1916.0
94604,SP,sim,615.0
94605,SP,sim,4800.0
94607,SP,sim,929.0
94608,SP,não,680.0
94609,SP,sim,625.0
94610,SP,sim,900.0
94611,SP,sim,1925.0
94612,SP,não,2950.0
94613,SP,sim,788.0
94614,SP,não,1500.0
94615,SP,sim,1020.0
94616,SP,não,825.0
94617,SP,sim,1600.0
94619,SP,sim,788.0
94620,SP,sim,1750.0
94621,SP,não,788.0
94622,SP,sim,866.0
94623,SP,sim,1900.0
94624,SP,sim,2196.0
94625,SP,sim,866.0
94626,SP,sim,1450.0
94627,SP,não,450.0
94629,SP,sim,1250.0
94630,SP,sim,1800.0
94631,SP,sim,4400.0
94632,SP,sim,2133.0
94633,SP,sim,1700.0
94634,SP,sim,3000.0
94635,SP,sim,1300.0
94636,SP,sim,625.0
94639,SP,sim,1300.0
94641,SP,não,0.0
94642,SP,não,1244.0
94643,SP,sim,633.0
94645,SP,sim,733.0
94646,SP,sim,2000.0
94647,SP,sim,857.0
94648,SP,não,1500.0
94649,SP,sim,577.0
94650,SP,não,350.0
94651,SP,não,633.0
94652,SP,sim,1850.0
94654,SP,sim,150.0
94655,SP,não,200.0
94656,SP,sim,150.0
94657,SP,sim,394.0
94658,SP,sim,1237.0
94659,SP,sim,3400.0
94660,SP,sim,1500.0
94662,SP,sim,7500.0
94663,SP,sim,11750.0
94664,SP,sim,6000.0
94665,SP,sim,2500.0
94666,SP,sim,5000.0
94668,SP,sim,4000.0
94669,SP,sim,8000.0
94670,SP,sim,5250.0
94671,SP,sim,3300.0
94672,SP,sim,7333.0
94674,SP,sim,3166.0
94675,SP,sim,4000.0
94677,SP,sim,6250.0
94678,SP,sim,5500.0
94680,SP,sim,1666.0
94681,SP,sim,994.0
94682,SP,não,1300.0
94683,SP,não,958.0
94684,SP,sim,500.0
94685,SP,sim,2173.0
94686,SP,sim,1250.0
94687,SP,sim,5850.0
94688,SP,sim,2647.0
94689,SP,sim,3194.0
94690,SP,sim,2200.0
94691,SP,não,394.0
94692,SP,sim,750.0
94693,SP,não,788.0
94694,SP,sim,1850.0
94696,SP,sim,2400.0
94697,SP,sim,1933.0
94698,SP,sim,1088.0
94699,SP,sim,1575.0
94700,SP,sim,862.0
94701,SP,sim,1350.0
94702,SP,não,1250.0
94703,SP,sim,1500.0
94704,SP,sim,2000.0
94705,SP,sim,3333.0
94706,SP,sim,2423.0
94707,SP,sim,1166.0
94708,SP,sim,266.0
94709,SP,sim,2723.0
94711,SP,sim,475.0
94712,SP,sim,693.0
94713,SP,não,471.0
94714,SP,sim,916.0
94715,SP,sim,700.0
94716,SP,sim,1750.0
94717,SP,sim,1100.0
94718,SP,sim,172.0
94719,SP,sim,1319.0
94720,SP,não,1590.0
94722,SP,sim,894.0
94723,SP,sim,1050.0
94724,SP,sim,1568.0
94726,SP,não,650.0
94727,SP,sim,744.0
94728,SP,sim,1638.0
94729,SP,sim,715.0
94730,SP,não,1576.0
94731,SP,não,1576.0
94732,SP,sim,1996.0
94733,SP,não,0.0
94734,SP,sim,1958.0
94735,SP,não,416.0
94736,SP,não,1576.0
94737,SP,sim,77.0
94738,SP,sim,1250.0
94739,SP,sim,1066.0
94740,SP,sim,900.0
94741,SP,sim,350.0
94743,SP,sim,872.0
94744,SP,sim,546.0
94746,SP,sim,465.0
94747,SP,sim,637.0
94748,SP,sim,966.0
94749,SP,não,1576.0
94750,SP,não,499.0
94751,SP,sim,550.0
94752,SP,sim,460.0
94754,SP,sim,900.0
94755,SP,sim,511.0
94756,SP,sim,2568.0
94757,SP,sim,1300.0
94759,SP,sim,1200.0
94760,SP,sim,556.0
94761,SP,sim,729.0
94762,SP,sim,423.0
94763,SP,não,175.0
94765,SP,não,660.0
94766,SP,sim,600.0
94767,SP,não,377.0
94768,SP,não,658.0
94769,SP,sim,284.0
94771,SP,sim,547.0
94772,SP,sim,423.0
94773,SP,não,1288.0
94774,SP,não,464.0
94775,SP,sim,926.0
94776,SP,sim,366.0
94777,SP,sim,1429.0
94778,SP,sim,0.0
94779,SP,não,3650.0
94781,SP,não,600.0
94784,SP,não,2012.0
94785,SP,sim,1900.0
94786,SP,sim,1538.0
94787,SP,não,900.0
94788,SP,não,1269.0
94789,SP,sim,3166.0
94790,SP,não,1000.0
94791,SP,sim,285.0
94792,SP,não,250.0
94793,SP,sim,1166.0
94794,SP,sim,666.0
94795,SP,sim,1016.0
94796,SP,não,394.0
94797,SP,sim,760.0
94798,SP,sim,608.0
94799,SP,não,499.0
94800,SP,não,788.0
94801,SP,não,512.0
94802,SP,não,1166.0
94803,SP,sim,750.0
94804,SP,sim,784.0
94805,SP,sim,894.0
94806,SP,não,801.0
94807,SP,não,819.0
94808,SP,não,1400.0
94809,SP,sim,672.0
94810,SP,sim,434.0
94811,SP,não,433.0
94812,SP,não,2500.0
94815,SP,não,400.0
94817,SP,sim,470.0
94818,SP,sim,400.0
94819,SP,não,398.0
94820,SP,sim,1275.0
94821,SP,sim,357.0
94822,SP,não,414.0
94823,SP,não,966.0
94824,SP,não,975.0
94825,SP,não,375.0
94826,SP,não,137.0
94828,SP,sim,1329.0
94830,SP,não,535.0
94831,SP,não,788.0
94832,SP,sim,1029.0
94833,SP,sim,896.0
94835,SP,sim,400.0
94837,SP,não,779.0
94838,SP,não,800.0
94841,SP,sim,700.0
94847,SP,sim,1233.0
94848,SP,sim,775.0
94849,SP,não,834.0
94850,SP,sim,3050.0
94852,SP,não,600.0
94853,SP,não,1576.0
94855,SP,sim,1413.0
94856,SP,sim,533.0
94860,SP,não,3150.0
94861,SP,sim,2929.0
94862,SP,sim,925.0
94863,SP,não,4180.0
94864,SP,não,788.0
94867,SP,não,1576.0
94868,SP,sim,1500.0
94869,SP,não,2200.0
94871,SP,sim,4000.0
94873,SP,não,3576.0
94874,SP,não,1500.0
94876,SP,sim,1325.0
94877,SP,sim,3500.0
94878,SP,não,1692.0
94879,SP,não,788.0
94882,SP,não,300.0
94883,SP,não,1035.0
94884,SP,não,394.0
94885,SP,sim,696.0
94886,SP,não,788.0
94887,SP,não,500.0
94888,SP,não,375.0
94889,SP,não,1066.0
94890,SP,não,1400.0
94892,SP,não,400.0
94893,SP,não,394.0
94894,SP,sim,1750.0
94895,SP,não,300.0
94896,SP,sim,0.0
94897,SP,sim,500.0
94898,SP,não,2600.0
94899,SP,sim,2250.0
94900,SP,sim,1566.0
94901,SP,sim,1072.0
94902,SP,sim,926.0
94903,SP,sim,4000.0
94904,SP,sim,804.0
94905,SP,sim,536.0
94907,SP,sim,2044.0
94908,SP,sim,200.0
94909,SP,sim,1000.0
94910,SP,não,966.0
94911,SP,sim,1050.0
94912,SP,sim,515.0
94913,SP,sim,662.0
94914,SP,sim,500.0
94915,SP,não,725.0
94916,SP,não,390.0
94917,SP,não,700.0
94918,SP,sim,1222.0
94919,SP,sim,1250.0
94920,SP,não,1808.0
94921,SP,sim,325.0
94922,SP,sim,3000.0
94923,SP,não,574.0
94924,SP,não,394.0
94925,SP,não,400.0
94926,SP,sim,733.0
94927,SP,sim,1075.0
94928,SP,não,394.0
94929,SP,sim,187.0
94930,SP,não,793.0
94931,SP,não,542.0
94932,SP,sim,717.0
94933,SP,sim,3000.0
94934,SP,não,1412.0
94935,SP,sim,1333.0
94936,SP,sim,900.0
94937,SP,sim,1894.0
94938,SP,não,1200.0
94939,SP,sim,1297.0
94940,SP,não,1319.0
94942,SP,não,994.0
94943,SP,sim,666.0
94944,SP,sim,825.0
94945,SP,sim,477.0
94946,SP,não,788.0
94947,SP,sim,1233.0
94948,SP,sim,2333.0
94949,SP,sim,342.0
94950,SP,sim,1003.0
94951,SP,sim,600.0
94952,SP,sim,2375.0
94953,SP,não,200.0
94954,SP,sim,500.0
94955,SP,sim,1666.0
94956,SP,sim,1096.0
94957,SP,sim,1200.0
94958,SP,sim,612.0
94959,SP,sim,600.0
94961,SP,sim,833.0
94962,SP,não,1188.0
94963,SP,sim,1200.0
94964,SP,sim,666.0
94965,SP,sim,375.0
94966,SP,sim,262.0
94967,SP,não,794.0
94968,SP,sim,412.0
94969,SP,sim,940.0
94970,SP,sim,900.0
94971,SP,sim,1357.0
94972,SP,sim,1500.0
94976,SP,sim,3250.0
94977,SP,sim,1666.0
94978,SP,sim,788.0
94979,SP,sim,1650.0
94980,SP,sim,2750.0
94981,SP,sim,2000.0
94982,SP,sim,225.0
94984,SP,sim,332.0
94985,SP,sim,600.0
94987,SP,sim,640.0
94988,SP,sim,525.0
94989,SP,não,1576.0
94990,SP,sim,750.0
94991,SP,não,1600.0
94992,SP,não,788.0
94993,SP,não,529.0
94994,SP,sim,700.0
94996,SP,não,750.0
94999,SP,sim,2000.0
95000,SP,sim,1500.0
95001,SP,sim,894.0
95002,SP,sim,5000.0
95004,SP,sim,362.0
95005,SP,sim,1550.0
95006,SP,sim,894.0
95007,SP,sim,1447.0
95008,SP,sim,2394.0
95009,SP,sim,750.0
95010,SP,sim,262.0
95011,SP,sim,1375.0
95012,SP,sim,1150.0
95013,SP,não,796.0
95014,SP,não,1188.0
95015,SP,sim,1500.0
95016,SP,sim,480.0
95017,SP,sim,1250.0
95018,SP,sim,1116.0
95019,SP,sim,3500.0
95021,SP,sim,2000.0
95025,SP,sim,675.0
95026,SP,sim,862.0
95027,SP,sim,900.0
95028,SP,não,1588.0
95029,SP,sim,1350.0
95030,SP,sim,933.0
95031,SP,sim,1263.0
95032,SP,não,6900.0
95035,SP,sim,800.0
95036,SP,sim,1258.0
95040,SP,sim,4333.0
95041,SP,sim,11500.0
95043,SP,sim,464.0
95044,SP,sim,1600.0
95045,SP,sim,300.0
95046,SP,sim,1272.0
95047,SP,não,497.0
95048,SP,sim,1666.0
95050,SP,sim,1192.0
95051,SP,não,394.0
95052,SP,não,788.0
95053,SP,sim,321.0
95054,SP,não,2500.0
95055,SP,sim,2644.0
95056,SP,sim,1288.0
95058,SP,não,1250.0
95059,SP,sim,1266.0
95061,SP,sim,1180.0
95062,SP,sim,3266.0
95064,SP,não,1150.0
95065,SP,não,394.0
95066,SP,sim,2600.0
95067,SP,não,393.0
95068,SP,não,1468.0
95070,SP,sim,2000.0
95073,SP,sim,1175.0
95075,SP,não,550.0
95077,SP,sim,800.0
95078,SP,sim,1266.0
95079,SP,não,775.0
95080,SP,sim,700.0
95081,SP,sim,1000.0
95082,SP,não,497.0
95083,SP,não,1400.0
95085,SP,não,500.0
95086,SP,não,1094.0
95087,SP,não,433.0
95088,SP,não,750.0
95089,SP,sim,2125.0
95090,SP,sim,925.0
95092,SP,não,788.0
95093,SP,sim,866.0
95094,SP,sim,697.0
95095,SP,não,925.0
95097,SP,não,650.0
95098,SP,sim,575.0
95099,SP,não,750.0
95100,SP,sim,1200.0
95101,SP,sim,847.0
95102,SP,sim,3947.0
95103,SP,sim,393.0
95104,SP,não,788.0
95105,SP,não,309.0
95106,SP,não,788.0
95107,SP,sim,1028.0
95108,SP,sim,950.0
95109,SP,não,2100.0
95110,SP,não,1801.0
95111,SP,sim,2000.0
95112,SP,sim,2450.0
95113,SP,sim,1457.0
95114,SP,sim,4800.0
95116,SP,sim,2833.0
95117,SP,sim,1317.0
95118,SP,sim,1450.0
95120,SP,sim,3020.0
95121,SP,sim,1380.0
95122,SP,sim,6666.0
95125,SP,sim,1500.0
95126,SP,não,750.0
95127,SP,sim,3938.0
95128,SP,sim,915.0
95129,SP,sim,3333.0
95130,SP,não,4716.0
95131,SP,sim,589.0
95132,SP,sim,1066.0
95133,SP,sim,766.0
95134,SP,sim,1272.0
95135,SP,sim,1400.0
95136,SP,sim,3000.0
95137,SP,sim,1400.0
95140,SP,sim,766.0
95141,SP,sim,729.0
95142,SP,sim,709.0
95143,SP,sim,3066.0
95144,SP,sim,1506.0
95145,SP,sim,450.0
95146,SP,sim,450.0
95147,SP,sim,900.0
95148,SP,não,900.0
95149,SP,não,1018.0
95150,SP,não,520.0
95151,SP,não,1313.0
95152,SP,sim,500.0
95153,SP,não,2688.0
95154,SP,sim,833.0
95155,SP,sim,1390.0
95156,SP,não,620.0
95157,SP,sim,800.0
95158,SP,sim,570.0
95159,SP,sim,1436.0
95161,SP,sim,587.0
95162,SP,não,933.0
95163,SP,sim,300.0
95165,SP,sim,1491.0
95167,SP,não,950.0
95169,SP,sim,1069.0
95170,SP,sim,1400.0
95171,SP,não,1800.0
95172,SP,sim,366.0
95173,SP,sim,2025.0
95174,SP,não,800.0
95175,SP,sim,0.0
95176,SP,sim,1000.0
95177,SP,sim,1050.0
95178,SP,sim,550.0
95179,SP,sim,894.0
95180,SP,não,1060.0
95181,SP,sim,1083.0
95182,SP,sim,666.0
95183,SP,sim,426.0
95184,SP,sim,275.0
95186,SP,sim,937.0
95187,SP,sim,534.0
95188,SP,sim,420.0
95189,SP,não,356.0
95190,SP,não,1500.0
95191,SP,sim,1000.0
95192,SP,não,1650.0
95193,SP,sim,1550.0
95194,SP,sim,862.0
95196,SP,não,1020.0
95197,SP,sim,947.0
95198,SP,sim,400.0
95199,SP,sim,1450.0
95200,SP,sim,300.0
95201,SP,sim,2017.0
95202,SP,sim,1550.0
95203,SP,sim,500.0
95204,SP,sim,2025.0
95205,SP,não,1391.0
95206,SP,não,450.0
95207,SP,não,600.0
95208,SP,não,500.0
95209,SP,sim,3166.0
95210,SP,sim,366.0
95211,SP,sim,672.0
95212,SP,sim,1300.0
95213,SP,sim,1333.0
95214,SP,sim,1026.0
95215,SP,sim,600.0
95216,SP,sim,550.0
95217,SP,não,1500.0
95218,SP,sim,762.0
95221,SP,não,3000.0
95222,SP,sim,2250.0
95224,SP,sim,3100.0
95225,SP,sim,2100.0
95227,SP,sim,1733.0
95229,SP,sim,3000.0
95232,SP,não,2300.0
95233,SP,sim,2300.0
95234,SP,sim,4050.0
95236,SP,sim,9000.0
95237,SP,sim,3000.0
95238,SP,sim,6000.0
95239,SP,sim,1166.0
95240,SP,sim,2650.0
95241,SP,sim,1000.0
95242,SP,sim,4200.0
95244,SP,sim,3000.0
95245,SP,sim,2375.0
95246,SP,sim,1400.0
95247,SP,sim,2750.0
95249,SP,sim,2500.0
95250,SP,sim,2300.0
95252,SP,sim,4000.0
95253,SP,sim,3380.0
95255,SP,sim,5750.0
95256,SP,sim,1000.0
95259,SP,sim,5500.0
95263,SP,sim,1666.0
95266,SP,não,4000.0
95267,SP,sim,2000.0
95268,SP,sim,9000.0
95269,SP,não,3500.0
95270,SP,sim,875.0
95271,SP,sim,3500.0
95272,SP,sim,1500.0
95273,SP,sim,2000.0
95274,SP,sim,1333.0
95275,SP,sim,3666.0
95276,SP,sim,2333.0
95277,SP,sim,3000.0
95278,SP,sim,2500.0
95279,SP,sim,3250.0
95280,SP,sim,3575.0
95281,SP,sim,3000.0
95282,SP,não,1150.0
95283,SP,sim,2000.0
95284,SP,não,934.0
95285,SP,sim,1700.0
95286,SP,sim,1500.0
95287,SP,sim,1100.0
95288,SP,sim,1333.0
95289,SP,não,1500.0
95290,SP,não,3000.0
95291,SP,sim,1600.0
95292,SP,sim,1900.0
95293,SP,sim,788.0
95294,SP,sim,3250.0
95295,SP,sim,1733.0
95296,SP,não,1400.0
95297,SP,sim,2000.0
95298,SP,não,2000.0
95299,SP,sim,2400.0
95300,SP,sim,1833.0
95301,SP,sim,1000.0
95302,SP,não,1988.0
95303,SP,sim,1144.0
95304,SP,não,950.0
95305,SP,sim,2466.0
95306,SP,sim,1033.0
95307,SP,sim,4096.0
95308,SP,sim,1900.0
95309,SP,não,2644.0
95310,SP,sim,700.0
95311,SP,sim,1392.0
95312,SP,sim,483.0
95315,SP,sim,1325.0
95316,SP,não,788.0
95317,SP,sim,2660.0
95319,SP,sim,535.0
95320,SP,sim,500.0
95322,SP,sim,2929.0
95323,SP,sim,1066.0
95325,SP,sim,625.0
95330,SP,sim,1500.0
95331,SP,sim,1333.0
95334,SP,não,400.0
95335,SP,não,2500.0
95336,SP,não,1750.0
95337,SP,sim,3000.0
95339,SP,sim,700.0
95344,SP,sim,2050.0
95345,SP,sim,3000.0
95346,SP,sim,10000.0
95347,SP,não,1500.0
95348,SP,sim,2500.0
95349,SP,não,1600.0
95350,SP,não,2150.0
95352,SP,sim,3666.0
95355,SP,sim,2150.0
95356,SP,sim,2300.0
95357,SP,sim,2500.0
95359,SP,sim,2000.0
95360,SP,sim,4900.0
95362,SP,sim,1333.0
95363,SP,sim,1500.0
95364,SP,não,1600.0
95372,SP,não,1400.0
95373,SP,sim,3000.0
95374,SP,sim,1900.0
95375,SP,sim,3950.0
95376,SP,sim,5900.0
95378,SP,sim,4350.0
95380,SP,sim,800.0
95381,SP,não,1700.0
95383,SP,sim,1100.0
95384,SP,sim,975.0
95386,SP,não,4800.0
95387,SP,sim,1500.0
95388,SP,sim,1600.0
95390,SP,sim,500.0
95391,SP,sim,750.0
95394,SP,sim,700.0
95395,SP,sim,1000.0
95396,SP,sim,1000.0
95398,SP,sim,1400.0
95399,SP,não,833.0
95400,SP,sim,880.0
95401,SP,não,300.0
95402,SP,sim,1083.0
95405,SP,sim,1400.0
95406,SP,sim,900.0
95407,SP,não,1433.0
95408,SP,não,2500.0
95409,SP,sim,2000.0
95410,SP,sim,1700.0
95411,SP,sim,500.0
95412,SP,sim,1700.0
95413,SP,sim,1166.0
95415,SP,não,1000.0
95416,SP,sim,1700.0
95417,SP,sim,1500.0
95418,SP,sim,1700.0
95419,SP,sim,1333.0
95421,SP,sim,2333.0
95422,SP,sim,3500.0
95423,SP,sim,1450.0
95424,SP,sim,1066.0
95425,SP,sim,1166.0
95426,SP,sim,2850.0
95427,SP,não,1400.0
95429,SP,não,500.0
95430,SP,sim,2350.0
95431,SP,sim,3700.0
95432,SP,sim,1200.0
95433,SP,não,1188.0
95434,SP,sim,5250.0
95436,SP,sim,1140.0
95437,SP,sim,833.0
95438,SP,sim,360.0
95439,SP,sim,1550.0
95440,SP,sim,1250.0
95442,SP,sim,1970.0
95443,SP,sim,1500.0
95444,SP,não,2000.0
95445,SP,sim,1250.0
95446,SP,sim,1220.0
95447,SP,não,2000.0
95448,SP,sim,2400.0
95449,SP,sim,1000.0
95453,SP,não,952.0
95454,SP,sim,3066.0
95455,SP,não,525.0
95456,SP,sim,1100.0
95460,SP,não,560.0
95461,SP,sim,1260.0
95463,SP,sim,2250.0
95464,SP,sim,1500.0
95465,SP,sim,2400.0
95466,SP,sim,3200.0
95468,SP,sim,3175.0
95469,SP,sim,1762.0
95470,SP,não,1292.0
95471,SP,sim,1500.0
95472,SP,sim,1725.0
95473,SP,sim,1227.0
95474,SP,sim,347.0
95475,SP,não,2200.0
95476,SP,sim,1475.0
95477,SP,não,1000.0
95479,SP,sim,1975.0
95480,SP,sim,860.0
95481,SP,não,750.0
95482,SP,não,394.0
95483,SP,sim,1300.0
95484,SP,sim,3500.0
95485,SP,sim,1576.0
95486,SP,sim,1019.0
95487,SP,sim,1800.0
95488,SP,não,1529.0
95489,SP,sim,166.0
95490,SP,não,600.0
95491,SP,não,1000.0
95492,SP,sim,900.0
95493,SP,sim,1329.0
95494,SP,sim,660.0
95495,SP,não,1988.0
95496,SP,sim,5100.0
95497,SP,sim,2575.0
95498,SP,sim,3596.0
95500,SP,sim,2600.0
95501,SP,não,2250.0
95502,SP,sim,1900.0
95503,SP,não,1150.0
95504,SP,sim,1466.0
95505,SP,sim,3500.0
95506,SP,sim,2200.0
95507,SP,sim,633.0
95508,SP,sim,2966.0
95509,SP,sim,2000.0
95510,SP,sim,10000.0
95511,SP,sim,2000.0
95512,SP,não,1150.0
95516,SP,sim,1710.0
95517,SP,sim,750.0
95523,SP,sim,400.0
95527,SP,sim,2750.0
95528,SP,sim,3433.0
95531,SP,sim,3500.0
95532,SP,sim,3000.0
95534,SP,sim,1784.0
95535,SP,sim,3500.0
95536,SP,sim,2250.0
95538,SP,sim,3716.0
95539,SP,sim,2250.0
95541,SP,sim,1576.0
95542,SP,sim,1666.0
95543,SP,não,1359.0
95544,SP,sim,10050.0
95545,SP,sim,1650.0
95546,SP,sim,3194.0
95547,SP,sim,5966.0
95548,SP,sim,2666.0
95549,SP,sim,9250.0
95550,SP,sim,4000.0
95551,SP,sim,3515.0
95552,SP,sim,7500.0
95553,SP,sim,2644.0
95554,SP,sim,1075.0
95555,SP,sim,671.0
95556,SP,sim,1166.0
95557,SP,sim,1000.0
95558,SP,sim,500.0
95559,SP,sim,1466.0
95560,SP,não,400.0
95563,SP,sim,2300.0
95564,SP,não,1800.0
95566,SP,sim,1375.0
95567,SP,sim,1125.0
95568,SP,sim,1500.0
95569,SP,não,1425.0
95570,SP,sim,1460.0
95571,SP,não,666.0
95572,SP,sim,4000.0
95573,SP,sim,500.0
95574,SP,sim,5000.0
95575,SP,sim,4250.0
95578,SP,sim,3100.0
95580,SP,sim,2247.0
95581,SP,sim,6750.0
95582,SP,sim,3265.0
95583,SP,sim,820.0
95584,SP,sim,975.0
95585,SP,sim,4000.0
95586,SP,sim,5000.0
95587,SP,sim,1625.0
95588,SP,sim,1833.0
95589,SP,sim,3000.0
95590,SP,sim,1300.0
95591,SP,sim,1317.0
95592,SP,sim,5066.0
95593,SP,sim,428.0
95594,SP,sim,2000.0
95596,SP,sim,3000.0
95597,SP,sim,1500.0
95598,SP,sim,3000.0
95599,SP,sim,3300.0
95600,SP,sim,2500.0
95601,SP,sim,6300.0
95602,SP,sim,11500.0
95603,SP,sim,0.0
95604,SP,sim,8666.0
95605,SP,sim,4400.0
95606,SP,sim,1750.0
95607,SP,sim,10500.0
95609,SP,não,1725.0
95610,SP,sim,766.0
95612,SP,sim,1000.0
95613,SP,sim,450.0
95614,SP,sim,450.0
95615,SP,sim,355.0
95616,SP,sim,1333.0
95617,SP,não,566.0
95618,SP,sim,450.0
95619,SP,sim,625.0
95620,SP,não,1750.0
95621,SP,não,900.0
95623,SP,sim,966.0
95624,SP,sim,1125.0
95626,SP,sim,140.0
95627,SP,não,910.0
95629,SP,não,940.0
95630,SP,sim,1500.0
95631,SP,sim,1300.0
95632,SP,sim,1766.0
95634,SP,sim,2125.0
95635,SP,sim,3000.0
95636,SP,sim,1900.0
95638,SP,sim,1240.0
95639,SP,sim,1866.0
95640,SP,sim,2000.0
95641,SP,sim,1700.0
95643,SP,sim,1975.0
95648,SP,não,1500.0
95651,SP,sim,1350.0
95652,SP,não,1396.0
95658,SP,sim,833.0
95659,SP,sim,1407.0
95660,SP,sim,650.0
95663,SP,sim,1200.0
95665,SP,não,400.0
95666,SP,sim,384.0
95669,SP,sim,1400.0
95671,SP,não,800.0
95672,SP,sim,2050.0
95673,SP,não,394.0
95674,SP,sim,950.0
95675,SP,sim,2200.0
95676,SP,não,394.0
95677,SP,sim,1500.0
95679,SP,sim,700.0
95680,SP,não,32.0
95681,SP,não,1200.0
95684,SP,sim,2450.0
95687,SP,sim,775.0
95688,SP,não,933.0
95692,SP,sim,394.0
95694,SP,sim,3000.0
95695,SP,sim,293.0
95696,SP,não,1577.0
95697,SP,sim,1366.0
95698,SP,não,800.0
95699,SP,sim,1283.0
95701,SP,sim,692.0
95703,SP,sim,50.0
95704,SP,sim,630.0
95705,SP,não,600.0
95706,SP,não,700.0
95710,SP,não,850.0
95711,SP,sim,650.0
95712,SP,sim,600.0
95714,SP,sim,366.0
95715,SP,sim,1325.0
95716,SP,sim,750.0
95717,SP,sim,1296.0
95718,SP,não,394.0
95719,SP,sim,274.0
95721,SP,sim,160.0
95722,SP,sim,2000.0
95723,SP,não,600.0
95724,SP,não,1000.0
95725,SP,não,362.0
95727,SP,não,825.0
95728,SP,sim,515.0
95729,SP,sim,375.0
95730,SP,não,944.0
95731,SP,sim,1525.0
95732,SP,sim,1125.0
95733,SP,sim,400.0
95734,SP,não,1369.0
95735,SP,não,240.0
95736,SP,não,1000.0
95737,SP,não,1044.0
95738,SP,sim,1966.0
95739,SP,sim,3000.0
95741,SP,sim,1821.0
95742,SP,não,1144.0
95743,SP,não,225.0
95744,SP,sim,262.0
95745,SP,sim,893.0
95746,SP,sim,600.0
95747,SP,sim,394.0
95754,SP,sim,1333.0
95774,SP,não,788.0
95777,SP,não,536.0
95779,SP,não,392.0
95780,SP,não,1566.0
95781,SP,sim,4500.0
95783,SP,sim,3100.0
95796,SP,sim,1194.0
95798,SP,não,1050.0
95799,SP,não,2725.0
95801,SP,sim,2000.0
95804,SP,sim,580.0
95808,SP,sim,714.0
95810,SP,não,1000.0
95814,SP,sim,1100.0
95816,SP,sim,800.0
95817,SP,sim,1400.0
95823,SP,sim,750.0
95824,SP,sim,3600.0
95827,SP,não,450.0
95828,SP,sim,800.0
95829,SP,não,1576.0
95830,SP,não,944.0
95831,SP,não,533.0
95832,SP,sim,766.0
95833,SP,sim,566.0
95834,SP,sim,333.0
95835,SP,não,525.0
95836,SP,sim,429.0
95837,SP,sim,375.0
95838,SP,não,1050.0
95839,SP,sim,1850.0
95840,SP,não,545.0
95841,SP,sim,866.0
95842,SP,sim,788.0
95843,SP,não,650.0
95844,SP,não,1566.0
95845,SP,não,5250.0
95846,SP,não,868.0
95847,SP,sim,3450.0
95848,SP,não,789.0
95849,SP,não,394.0
95850,SP,sim,450.0
95852,SP,sim,1450.0
95853,SP,sim,500.0
95854,SP,sim,2000.0
95855,SP,não,1789.0
95856,SP,sim,333.0
95857,SP,não,1400.0
95858,SP,sim,1052.0
95860,SP,sim,750.0
95861,SP,sim,2200.0
95863,SP,sim,1950.0
95864,SP,sim,750.0
95865,SP,sim,2300.0
95866,SP,sim,600.0
95867,SP,não,789.0
95868,SP,sim,1350.0
95869,SP,não,900.0
95871,SP,sim,400.0
