,UF,acesso_a_Internet,Renda_per_capita
105284,SP,sim,1003.0
105287,SP,não,724.0
105290,SP,sim,241.0
105291,SP,não,700.0
105292,SP,sim,3550.0
105295,SP,sim,724.0
105296,SP,sim,833.0
105297,SP,sim,2333.0
105298,SP,sim,1275.0
105299,SP,sim,522.0
105300,SP,sim,762.0
105301,SP,sim,1666.0
105302,SP,sim,300.0
105303,SP,não,724.0
105304,SP,sim,662.0
105305,SP,sim,400.0
105306,SP,sim,1812.0
105307,SP,sim,1500.0
105308,SP,sim,431.0
105309,SP,sim,2333.0
105310,SP,sim,3000.0
105313,SP,sim,1394.0
105314,SP,sim,720.0
105315,SP,sim,1833.0
105316,SP,sim,497.0
105317,SP,sim,781.0
105318,SP,sim,1583.0
105319,SP,não,574.0
105321,SP,não,1001.0
105322,SP,sim,406.0
105324,SP,sim,575.0
105325,SP,não,1000.0
105327,SP,não,770.0
105328,SP,sim,1500.0
105329,SP,sim,105.0
105330,SP,sim,850.0
105331,SP,não,1600.0
105332,SP,não,1500.0
105333,SP,sim,912.0
105334,SP,sim,723.0
105335,SP,sim,1125.0
105336,SP,sim,875.0
105337,SP,sim,2500.0
105338,SP,sim,1393.0
105339,SP,sim,616.0
105340,SP,não,545.0
105342,SP,sim,1143.0
105343,SP,sim,627.0
105344,SP,sim,936.0
105345,SP,sim,1175.0
105346,SP,sim,1380.0
105347,SP,sim,181.0
105348,SP,sim,1200.0
105349,SP,não,462.0
105350,SP,sim,600.0
105351,SP,sim,655.0
105352,SP,sim,2000.0
105353,SP,sim,625.0
105354,SP,não,1200.0
105355,SP,sim,362.0
105356,SP,não,912.0
105357,SP,sim,600.0
105358,SP,sim,556.0
105359,SP,não,724.0
105360,SP,sim,2400.0
105361,SP,sim,552.0
105362,SP,sim,740.0
105363,SP,não,926.0
105364,SP,sim,1750.0
105365,SP,não,630.0
105366,SP,sim,234.0
105367,SP,sim,875.0
105368,SP,sim,1024.0
105369,SP,sim,880.0
105370,SP,sim,431.0
105371,SP,sim,870.0
105372,SP,não,181.0
105373,SP,sim,433.0
105376,SP,sim,521.0
105377,SP,não,480.0
105378,SP,não,724.0
105383,SP,sim,8000.0
105384,SP,sim,1750.0
105387,SP,sim,17000.0
105391,SP,sim,60000.0
105394,SP,sim,5000.0
105396,SP,sim,750.0
105399,SP,sim,15000.0
105400,SP,sim,4250.0
105404,SP,sim,20000.0
105411,SP,sim,1500.0
105414,SP,não,1650.0
105415,SP,sim,1800.0
105416,SP,sim,4000.0
105417,SP,sim,15000.0
105419,SP,não,875.0
105420,SP,sim,1333.0
105422,SP,sim,3300.0
105423,SP,sim,5000.0
105424,SP,sim,1000.0
105427,SP,não,1165.0
105428,SP,sim,1700.0
105429,SP,sim,300.0
105430,SP,sim,1500.0
105431,SP,sim,2860.0
105432,SP,sim,2000.0
105434,SP,sim,1800.0
105435,SP,sim,911.0
105438,SP,sim,1000.0
105439,SP,sim,925.0
105440,SP,sim,2500.0
105443,SP,não,1251.0
105444,SP,não,2050.0
105446,SP,sim,1933.0
105447,SP,sim,2908.0
105449,SP,não,1399.0
105450,SP,não,476.0
105451,SP,não,1250.0
105452,SP,sim,925.0
105453,SP,sim,650.0
105454,SP,sim,267.0
105455,SP,sim,500.0
105458,SP,sim,750.0
105460,SP,sim,1500.0
105461,SP,sim,862.0
105463,SP,não,1448.0
105464,SP,não,1174.0
105468,SP,sim,3300.0
105469,SP,sim,6500.0
105470,SP,não,787.0
105471,SP,sim,716.0
105473,SP,sim,5250.0
105474,SP,sim,4250.0
105475,SP,sim,5850.0
105476,SP,não,951.0
105478,SP,não,600.0
105479,SP,não,264.0
105481,SP,não,360.0
105482,SP,sim,1150.0
105483,SP,sim,500.0
105485,SP,não,500.0
105486,SP,não,500.0
105487,SP,sim,900.0
105488,SP,sim,1000.0
105490,SP,sim,1000.0
105491,SP,sim,2980.0
105492,SP,não,950.0
105493,SP,sim,856.0
105495,SP,não,1400.0
105496,SP,sim,352.0
105498,SP,sim,1325.0
105499,SP,não,962.0
105500,SP,sim,733.0
105501,SP,sim,300.0
105503,SP,não,558.0
105504,SP,não,1000.0
105505,SP,sim,269.0
105506,SP,sim,1000.0
105507,SP,sim,580.0
105508,SP,sim,2350.0
105509,SP,não,1562.0
105510,SP,sim,1975.0
105511,SP,não,2500.0
105512,SP,sim,625.0
105513,SP,sim,1000.0
105514,SP,sim,1766.0
105515,SP,sim,2132.0
105517,SP,sim,1900.0
105518,SP,sim,1400.0
105519,SP,não,742.0
105521,SP,sim,1333.0
105522,SP,sim,1200.0
105523,SP,sim,1266.0
105525,SP,sim,900.0
105526,SP,sim,1210.0
105527,SP,sim,660.0
105528,SP,não,3000.0
105529,SP,não,724.0
105531,SP,sim,4000.0
105532,SP,sim,1825.0
105534,SP,sim,732.0
105537,SP,sim,1033.0
105539,SP,não,2000.0
105540,SP,sim,850.0
105541,SP,não,724.0
105543,SP,sim,1350.0
105544,SP,sim,641.0
105545,SP,não,2000.0
105546,SP,sim,1125.0
105548,SP,sim,1200.0
105549,SP,sim,733.0
105550,SP,sim,1133.0
105553,SP,não,780.0
105554,SP,sim,866.0
105556,SP,sim,360.0
105557,SP,sim,2300.0
105561,SP,sim,2825.0
105562,SP,sim,8733.0
105563,SP,sim,4340.0
105564,SP,sim,1833.0
105566,SP,sim,750.0
105567,SP,sim,533.0
105570,SP,sim,7012.0
105571,SP,sim,3500.0
105572,SP,sim,5333.0
105573,SP,sim,5600.0
105574,SP,sim,286.0
105576,SP,não,362.0
105577,SP,sim,349.0
105578,SP,sim,400.0
105579,SP,não,420.0
105580,SP,sim,1325.0
105581,SP,sim,543.0
105582,SP,não,1112.0
105583,SP,não,1000.0
105584,SP,sim,1333.0
105585,SP,sim,1233.0
105586,SP,sim,890.0
105587,SP,sim,866.0
105589,SP,sim,1190.0
105590,SP,sim,400.0
105591,SP,não,1650.0
105592,SP,sim,0.0
105593,SP,sim,400.0
105594,SP,sim,375.0
105595,SP,sim,1533.0
105596,SP,sim,608.0
105597,SP,sim,325.0
105598,SP,não,466.0
105599,SP,não,1300.0
105600,SP,sim,687.0
105601,SP,não,391.0
105602,SP,não,1100.0
105603,SP,não,350.0
105605,SP,sim,181.0
105606,SP,sim,2333.0
105607,SP,sim,1333.0
105608,SP,sim,1666.0
105609,SP,sim,400.0
105610,SP,não,401.0
105611,SP,não,1400.0
105613,SP,sim,1193.0
105615,SP,sim,850.0
105616,SP,sim,1000.0
105617,SP,não,576.0
105618,SP,sim,144.0
105619,SP,sim,1300.0
105620,SP,não,3200.0
105621,SP,não,1000.0
105622,SP,sim,1300.0
105623,SP,sim,946.0
105624,SP,não,1080.0
105625,SP,sim,456.0
105626,SP,sim,525.0
105627,SP,não,900.0
105629,SP,sim,750.0
105630,SP,não,383.0
105631,SP,não,466.0
105632,SP,não,1300.0
105633,SP,não,120.0
105634,SP,não,1200.0
105635,SP,sim,1050.0
105636,SP,sim,686.0
105637,SP,sim,700.0
105638,SP,não,362.0
105639,SP,não,516.0
105640,SP,sim,170.0
105641,SP,sim,1456.0
105642,SP,sim,249.0
105643,SP,sim,676.0
105644,SP,não,650.0
105645,SP,não,2032.0
105646,SP,sim,250.0
105647,SP,sim,1025.0
105648,SP,sim,600.0
105650,SP,sim,912.0
105651,SP,sim,402.0
105652,SP,não,125.0
105653,SP,não,724.0
105655,SP,sim,612.0
105656,SP,sim,1600.0
105657,SP,sim,983.0
105658,SP,não,600.0
105659,SP,sim,2786.0
105660,SP,não,444.0
105661,SP,não,1086.0
105663,SP,sim,775.0
105664,SP,sim,760.0
105665,SP,não,1166.0
105666,SP,sim,1634.0
105667,SP,sim,775.0
105668,SP,não,482.0
105669,SP,sim,371.0
105670,SP,sim,668.0
105671,SP,não,800.0
105672,SP,sim,2000.0
105673,SP,não,700.0
105674,SP,sim,481.0
105675,SP,não,1116.0
105677,SP,sim,200.0
105678,SP,sim,250.0
105679,SP,não,283.0
105680,SP,sim,400.0
105681,SP,sim,778.0
105682,SP,não,600.0
105685,SP,sim,7444.0
105686,SP,não,655.0
105687,SP,sim,313.0
105688,SP,sim,333.0
105690,SP,não,1333.0
105691,SP,sim,596.0
105692,SP,sim,1660.0
105693,SP,não,610.0
105694,SP,sim,560.0
105695,SP,sim,1500.0
105696,SP,sim,393.0
105697,SP,sim,990.0
105698,SP,sim,1166.0
105700,SP,sim,681.0
105701,SP,sim,1850.0
105702,SP,sim,958.0
105703,SP,sim,1000.0
105704,SP,sim,2007.0
105706,SP,não,1090.0
105707,SP,sim,1346.0
105709,SP,sim,800.0
105710,SP,não,233.0
105711,SP,sim,780.0
105712,SP,sim,2000.0
105713,SP,sim,587.0
105714,SP,sim,380.0
105715,SP,sim,708.0
105716,SP,sim,506.0
105717,SP,não,900.0
105718,SP,sim,679.0
105719,SP,sim,4000.0
105720,SP,sim,925.0
105721,SP,sim,1000.0
105722,SP,não,441.0
105723,SP,sim,900.0
105724,SP,não,740.0
105725,SP,sim,1170.0
105726,SP,sim,2831.0
105727,SP,não,2851.0
105728,SP,sim,1398.0
105729,SP,não,1724.0
105730,SP,sim,554.0
105731,SP,sim,350.0
105733,SP,sim,842.0
105735,SP,sim,37.0
105736,SP,sim,850.0
105737,SP,sim,500.0
105738,SP,sim,2500.0
105739,SP,sim,520.0
105740,SP,sim,1166.0
105742,SP,sim,1000.0
105743,SP,sim,900.0
105744,SP,sim,883.0
105745,SP,sim,2500.0
105746,SP,sim,1340.0
105747,SP,sim,1300.0
105749,SP,sim,980.0
105750,SP,sim,1233.0
105751,SP,sim,1775.0
105752,SP,sim,1733.0
105753,SP,sim,1700.0
105754,SP,sim,1134.0
105755,SP,sim,5500.0
105756,SP,sim,4723.0
105757,SP,não,1174.0
105758,SP,sim,51000.0
105759,SP,sim,3120.0
105760,SP,sim,1333.0
105766,SP,não,1360.0
105767,SP,sim,9000.0
105769,SP,sim,76500.0
105770,SP,sim,3000.0
105771,SP,sim,2866.0
105772,SP,sim,2000.0
105773,SP,sim,3500.0
105774,SP,sim,6724.0
105775,SP,sim,5000.0
105776,SP,sim,9300.0
105777,SP,sim,10000.0
105778,SP,sim,2400.0
105783,SP,sim,6600.0
105784,SP,sim,12014.0
105785,SP,sim,8025.0
105786,SP,sim,4500.0
105787,SP,sim,2500.0
105791,SP,sim,5666.0
105794,SP,sim,7833.0
105798,SP,sim,3500.0
105801,SP,sim,14500.0
105803,SP,não,3500.0
105805,SP,sim,725.0
105806,SP,sim,1800.0
105807,SP,sim,625.0
105808,SP,sim,333.0
105809,SP,sim,1200.0
105810,SP,sim,606.0
105811,SP,sim,1400.0
105812,SP,sim,580.0
105813,SP,sim,1000.0
105814,SP,sim,717.0
105815,SP,não,1300.0
105816,SP,sim,4800.0
105817,SP,não,58.0
105818,SP,não,810.0
105819,SP,não,933.0
105820,SP,não,400.0
105822,SP,não,724.0
105823,SP,sim,630.0
105824,SP,sim,1300.0
105825,SP,não,163.0
105826,SP,não,724.0
105827,SP,sim,431.0
105828,SP,sim,785.0
105829,SP,não,755.0
105830,SP,sim,386.0
105831,SP,sim,856.0
105832,SP,não,724.0
105833,SP,não,125.0
105834,SP,não,210.0
105835,SP,não,333.0
105836,SP,não,1600.0
105837,SP,sim,806.0
105839,SP,não,150.0
105840,SP,sim,250.0
105841,SP,sim,783.0
105844,SP,não,504.0
105847,SP,não,396.0
105851,SP,não,122.0
105852,SP,sim,1500.0
105853,SP,sim,290.0
105854,SP,sim,2625.0
105855,SP,sim,3078.0
105856,SP,sim,20000.0
105857,SP,não,2220.0
105859,SP,sim,1532.0
105860,SP,sim,1500.0
105863,SP,sim,4350.0
105864,SP,não,2500.0
105865,SP,sim,3800.0
105866,SP,sim,824.0
105869,SP,sim,1700.0
105870,SP,sim,1400.0
105871,SP,sim,1200.0
105872,SP,sim,425.0
105873,SP,sim,1056.0
105874,SP,sim,1000.0
105876,SP,sim,1800.0
105877,SP,sim,904.0
105882,SP,não,800.0
105883,SP,sim,2500.0
105884,SP,sim,1666.0
105887,SP,sim,4950.0
105888,SP,sim,3250.0
105889,SP,sim,2833.0
105890,SP,sim,10600.0
105891,SP,sim,4600.0
105892,SP,sim,4900.0
105893,SP,sim,3750.0
105894,SP,sim,4850.0
105895,SP,sim,1800.0
105896,SP,sim,2300.0
105897,SP,sim,2800.0
105898,SP,sim,3300.0
105899,SP,sim,5950.0
105901,SP,sim,1250.0
105902,SP,sim,3750.0
105903,SP,sim,3100.0
105905,SP,sim,2466.0
105907,SP,não,2750.0
105908,SP,sim,2900.0
105911,SP,não,1900.0
105914,SP,sim,2354.0
105917,SP,sim,15000.0
105919,SP,sim,7500.0
105927,SP,sim,10000.0
105930,SP,sim,13250.0
105931,SP,sim,2400.0
105937,SP,sim,0.0
105940,SP,sim,1400.0
105942,SP,sim,14600.0
105943,SP,sim,5400.0
105944,SP,sim,8500.0
105947,SP,não,395.0
105948,SP,sim,931.0
105949,SP,sim,1250.0
105950,SP,não,1308.0
105951,SP,não,324.0
105952,SP,não,725.0
105953,SP,sim,1072.0
105955,SP,não,749.0
105956,SP,não,304.0
105957,SP,não,704.0
105958,SP,sim,1250.0
105959,SP,não,1000.0
105960,SP,sim,518.0
105961,SP,sim,1075.0
105962,SP,sim,800.0
105963,SP,não,620.0
105964,SP,sim,812.0
105965,SP,sim,362.0
105966,SP,sim,412.0
105967,SP,sim,850.0
105968,SP,sim,500.0
105969,SP,sim,536.0
105970,SP,sim,4000.0
105971,SP,sim,762.0
105972,SP,sim,4300.0
105973,SP,sim,533.0
105974,SP,não,885.0
105975,SP,não,1500.0
105976,SP,sim,469.0
105977,SP,não,724.0
105978,SP,não,500.0
105979,SP,sim,750.0
105980,SP,não,1000.0
105981,SP,sim,1000.0
105982,SP,não,1350.0
105984,SP,não,1500.0
105985,SP,sim,750.0
105986,SP,não,333.0
105987,SP,sim,766.0
105988,SP,sim,900.0
105989,SP,sim,700.0
105990,SP,sim,574.0
105991,SP,não,1200.0
105992,SP,sim,200.0
105993,SP,sim,150.0
105994,SP,sim,464.0
105995,SP,não,750.0
105996,SP,sim,36.0
105997,SP,sim,362.0
105998,SP,sim,837.0
106000,SP,sim,1000.0
106001,SP,não,724.0
106002,SP,sim,500.0
106003,SP,não,362.0
106005,SP,não,666.0
106007,SP,sim,540.0
106008,SP,não,724.0
106009,SP,sim,706.0
106011,SP,sim,774.0
106012,SP,não,24.0
106013,SP,sim,1214.0
106014,SP,não,724.0
106015,SP,sim,1550.0
106016,SP,não,724.0
106018,SP,sim,0.0
106019,SP,não,362.0
106020,SP,sim,181.0
106021,SP,não,666.0
106024,SP,sim,160.0
106025,SP,não,900.0
106027,SP,sim,900.0
106028,SP,sim,708.0
106029,SP,sim,333.0
106030,SP,sim,800.0
106031,SP,sim,500.0
106032,SP,não,250.0
106034,SP,sim,1000.0
106036,SP,sim,425.0
106037,SP,sim,962.0
106038,SP,sim,700.0
106039,SP,sim,3500.0
106040,SP,sim,960.0
106041,SP,sim,1010.0
106042,SP,sim,600.0
106043,SP,sim,798.0
106044,SP,sim,318.0
106045,SP,sim,687.0
106046,SP,sim,3475.0
106047,SP,sim,1200.0
106048,SP,sim,144.0
106049,SP,sim,3000.0
106050,SP,não,3500.0
106051,SP,sim,890.0
106052,SP,sim,1362.0
106053,SP,sim,1025.0
106054,SP,sim,1453.0
106055,SP,sim,1125.0
106056,SP,sim,1300.0
106058,SP,sim,3000.0
106059,SP,sim,2050.0
106060,SP,sim,2000.0
106061,SP,sim,2066.0
106062,SP,sim,2600.0
106063,SP,sim,1380.0
106065,SP,não,500.0
106066,SP,não,2400.0
106067,SP,sim,4224.0
106068,SP,sim,1266.0
106070,SP,sim,1366.0
106071,SP,não,1300.0
106072,SP,sim,1475.0
106073,SP,sim,675.0
106076,SP,sim,500.0
106077,SP,não,1100.0
106078,SP,sim,1750.0
106081,SP,sim,641.0
106082,SP,sim,3000.0
106083,SP,sim,2600.0
106084,SP,não,3200.0
106086,SP,sim,933.0
106087,SP,sim,800.0
106088,SP,sim,593.0
106089,SP,não,1406.0
106090,SP,sim,275.0
106091,SP,não,1500.0
106092,SP,sim,256.0
106093,SP,sim,750.0
106094,SP,não,711.0
106095,SP,sim,1089.0
106096,SP,sim,362.0
106098,SP,sim,2367.0
106099,SP,não,350.0
106100,SP,sim,1050.0
106101,SP,sim,1150.0
106102,SP,sim,1050.0
106103,SP,sim,300.0
106104,SP,sim,2250.0
106105,SP,não,600.0
106106,SP,sim,1066.0
106107,SP,não,1062.0
106108,SP,sim,750.0
106109,SP,sim,550.0
106110,SP,não,333.0
106111,SP,sim,1480.0
106112,SP,sim,1333.0
106113,SP,sim,842.0
106114,SP,não,724.0
106115,SP,sim,1750.0
106118,SP,sim,665.0
106120,SP,sim,1250.0
106121,SP,sim,1325.0
106124,SP,sim,868.0
106125,SP,sim,1532.0
106127,SP,sim,2200.0
106128,SP,sim,2500.0
106129,SP,não,9000.0
106130,SP,sim,4350.0
106131,SP,sim,1315.0
106133,SP,sim,5000.0
106134,SP,sim,2240.0
106135,SP,sim,500.0
106136,SP,sim,1625.0
106137,SP,sim,2666.0
106138,SP,sim,480.0
106139,SP,sim,4362.0
106140,SP,sim,3533.0
106141,SP,sim,1342.0
106143,SP,sim,3000.0
106144,SP,sim,11666.0
106146,SP,sim,333.0
106147,SP,sim,950.0
106149,SP,sim,820.0
106150,SP,sim,2200.0
106152,SP,sim,1320.0
106154,SP,sim,886.0
106156,SP,sim,350.0
106158,SP,sim,1680.0
106159,SP,sim,466.0
106160,SP,não,1333.0
106164,SP,sim,10180.0
106165,SP,sim,14500.0
106166,SP,sim,12000.0
106167,SP,sim,6250.0
106168,SP,sim,3300.0
106169,SP,sim,1666.0
106172,SP,sim,6250.0
106175,SP,sim,9166.0
106178,SP,sim,2750.0
106180,SP,sim,4750.0
106181,SP,não,250.0
106183,SP,sim,7500.0
106185,SP,sim,2162.0
106187,SP,sim,2187.0
106188,SP,sim,1766.0
106189,SP,sim,3000.0
106190,SP,sim,6000.0
106191,SP,sim,3807.0
106192,SP,sim,2425.0
106193,SP,sim,650.0
106195,SP,sim,1950.0
106196,SP,não,241.0
106197,SP,não,2300.0
106198,SP,não,400.0
106200,SP,não,400.0
106201,SP,não,1270.0
106202,SP,não,1540.0
106203,SP,sim,5800.0
106207,SP,não,666.0
106208,SP,sim,595.0
106210,SP,não,866.0
106212,SP,não,422.0
106213,SP,sim,666.0
106214,SP,não,724.0
106215,SP,sim,724.0
106216,SP,sim,241.0
106217,SP,não,722.0
106218,SP,não,1750.0
106219,SP,não,724.0
106220,SP,não,1599.0
106222,SP,sim,950.0
106223,SP,sim,2333.0
106224,SP,sim,2250.0
106227,SP,sim,1044.0
106229,SP,sim,1148.0
106230,SP,não,675.0
106231,SP,não,950.0
106232,SP,não,241.0
106233,SP,sim,933.0
106234,SP,sim,1500.0
106235,SP,não,725.0
106236,SP,não,780.0
106237,SP,sim,6250.0
106238,SP,sim,6000.0
106240,SP,sim,3666.0
106243,SP,sim,20000.0
106244,SP,sim,7350.0
106245,SP,sim,15000.0
106247,SP,não,2500.0
106248,SP,sim,5000.0
106249,SP,sim,5000.0
106251,SP,sim,3000.0
106253,SP,sim,1686.0
106254,SP,sim,931.0
106255,SP,sim,2375.0
106256,SP,sim,300.0
106257,SP,não,1250.0
106258,SP,não,1310.0
106259,SP,não,750.0
106260,SP,não,900.0
106261,SP,sim,600.0
106263,SP,sim,750.0
106264,SP,sim,1543.0
106265,SP,não,420.0
106267,SP,sim,2550.0
106268,SP,sim,757.0
106269,SP,não,333.0
106272,SP,sim,1000.0
106273,SP,sim,862.0
106274,SP,não,1250.0
106275,SP,sim,500.0
106276,SP,sim,475.0
106277,SP,não,780.0
106278,SP,sim,1733.0
106279,SP,sim,1875.0
106280,SP,não,1060.0
106281,SP,sim,285.0
106282,SP,sim,560.0
106284,SP,sim,544.0
106285,SP,sim,2366.0
106286,SP,sim,460.0
106287,SP,sim,2250.0
106288,SP,não,421.0
106289,SP,sim,1282.0
106290,SP,não,724.0
106291,SP,não,833.0
106292,SP,sim,741.0
106293,SP,não,1128.0
106294,SP,sim,833.0
106295,SP,sim,724.0
106296,SP,sim,1333.0
106297,SP,sim,766.0
106298,SP,sim,1000.0
106299,SP,não,750.0
106301,SP,sim,1800.0
106302,SP,sim,816.0
106303,SP,sim,1150.0
106304,SP,sim,1000.0
106305,SP,não,745.0
106306,SP,não,879.0
106307,SP,não,1074.0
106309,SP,sim,600.0
106310,SP,sim,625.0
106311,SP,sim,1061.0
106312,SP,sim,1080.0
106313,SP,não,950.0
106315,SP,sim,400.0
106316,SP,sim,1600.0
106317,SP,sim,1073.0
106320,SP,sim,66.0
106321,SP,sim,720.0
106323,SP,sim,1200.0
106324,SP,não,2700.0
106325,SP,sim,666.0
106328,SP,sim,250.0
106329,SP,sim,387.0
106330,SP,sim,1100.0
106331,SP,sim,250.0
106332,SP,sim,1366.0
106333,SP,sim,850.0
106334,SP,não,724.0
106335,SP,não,810.0
106338,SP,sim,423.0
106339,SP,sim,571.0
106340,SP,sim,750.0
106341,SP,não,500.0
106342,SP,não,824.0
106343,SP,sim,495.0
106344,SP,não,0.0
106345,SP,não,340.0
106346,SP,sim,600.0
106347,SP,sim,733.0
106348,SP,não,220.0
106349,SP,não,724.0
106351,SP,não,466.0
106353,SP,sim,1628.0
106355,SP,não,44.0
106357,SP,não,137.0
106358,SP,sim,573.0
106359,SP,não,57.0
106360,SP,sim,300.0
106361,SP,sim,500.0
106362,SP,não,1448.0
106364,SP,sim,1116.0
106365,SP,sim,2100.0
106367,SP,não,1040.0
106368,SP,sim,670.0
106369,SP,sim,3733.0
106371,SP,sim,1091.0
106372,SP,não,2500.0
106373,SP,sim,260.0
106374,SP,não,506.0
106375,SP,sim,825.0
106376,SP,não,550.0
106378,SP,sim,474.0
106379,SP,não,571.0
106380,SP,sim,496.0
106381,SP,não,362.0
106382,SP,sim,508.0
106384,SP,não,366.0
106385,SP,não,0.0
106386,SP,não,662.0
106388,SP,sim,311.0
106389,SP,sim,650.0
106390,SP,sim,960.0
106391,SP,sim,716.0
106392,SP,não,300.0
106393,SP,sim,587.0
106394,SP,sim,700.0
106395,SP,não,350.0
106396,SP,sim,500.0
106397,SP,sim,575.0
106398,SP,sim,673.0
106399,SP,não,648.0
106400,SP,sim,1353.0
106402,SP,sim,500.0
106403,SP,não,724.0
106404,SP,não,541.0
106405,SP,sim,975.0
106406,SP,sim,600.0
106407,SP,sim,1300.0
106408,SP,sim,400.0
106409,SP,sim,145.0
106410,SP,sim,471.0
106411,SP,sim,875.0
106412,SP,sim,1000.0
106413,SP,sim,733.0
106414,SP,não,362.0
106415,SP,sim,1000.0
106416,SP,sim,575.0
106417,SP,sim,974.0
106418,SP,sim,1604.0
106419,SP,sim,424.0
106420,SP,não,733.0
106421,SP,sim,304.0
106422,SP,não,550.0
106423,SP,sim,540.0
106424,SP,sim,453.0
106426,SP,não,362.0
106427,SP,sim,683.0
106428,SP,não,724.0
106429,SP,sim,400.0
106431,SP,sim,300.0
106432,SP,sim,560.0
106433,SP,sim,1008.0
106434,SP,sim,642.0
106435,SP,sim,392.0
106436,SP,não,320.0
106437,SP,não,400.0
106438,SP,sim,3250.0
106440,SP,não,724.0
106441,SP,sim,1362.0
106442,SP,sim,533.0
106444,SP,não,1200.0
106445,SP,não,1000.0
106446,SP,não,850.0
106447,SP,sim,1884.0
106449,SP,sim,2600.0
106450,SP,não,3200.0
106453,SP,sim,445.0
106454,SP,não,800.0
106455,SP,sim,260.0
106456,SP,não,1424.0
106457,SP,não,761.0
106458,SP,não,233.0
106459,SP,não,1400.0
106460,SP,sim,250.0
106461,SP,não,630.0
106462,SP,sim,1250.0
106463,SP,sim,100.0
106465,SP,sim,1466.0
106466,SP,não,550.0
106467,SP,sim,520.0
106468,SP,sim,225.0
106469,SP,sim,566.0
106471,SP,sim,558.0
106472,SP,sim,678.0
106473,SP,sim,1500.0
106474,SP,sim,795.0
106475,SP,não,1080.0
106476,SP,sim,241.0
106477,SP,não,390.0
106478,SP,sim,606.0
106479,SP,sim,533.0
106480,SP,sim,1162.0
106481,SP,não,1800.0
106482,SP,sim,748.0
106483,SP,não,200.0
106484,SP,sim,125.0
106485,SP,não,404.0
106486,SP,sim,644.0
106487,SP,não,1448.0
106489,SP,sim,924.0
106490,SP,sim,380.0
106491,SP,não,1086.0
106492,SP,sim,9500.0
106496,SP,sim,7750.0
106497,SP,sim,6200.0
106499,SP,sim,5600.0
106502,SP,sim,11500.0
106503,SP,sim,9000.0
106505,SP,sim,2600.0
106507,SP,sim,12625.0
106508,SP,sim,7433.0
106509,SP,sim,5000.0
106510,SP,não,13000.0
106512,SP,sim,9625.0
106513,SP,sim,2000.0
106515,SP,sim,53800.0
106516,SP,sim,72500.0
106517,SP,sim,7900.0
106518,SP,sim,15666.0
106521,SP,sim,15000.0
106522,SP,sim,2100.0
106523,SP,sim,32000.0
106524,SP,sim,5900.0
106526,SP,sim,1100.0
106527,SP,sim,5000.0
106528,SP,sim,16000.0
106529,SP,sim,2329.0
106531,SP,sim,6000.0
106535,SP,sim,2329.0
106537,SP,sim,29000.0
106540,SP,sim,1775.0
106542,SP,sim,6000.0
106544,SP,sim,5000.0
106546,SP,sim,4500.0
106547,SP,sim,5350.0
106549,SP,sim,32500.0
106550,SP,sim,6150.0
106553,SP,sim,5400.0
106554,SP,sim,10000.0
106555,SP,sim,5000.0
106556,SP,sim,5000.0
106557,SP,sim,1000.0
106558,SP,não,1300.0
106561,SP,sim,724.0
106562,SP,sim,900.0
106563,SP,não,724.0
106564,SP,sim,250.0
106565,SP,sim,1433.0
106566,SP,não,600.0
106567,SP,sim,295.0
106568,SP,não,750.0
106570,SP,sim,800.0
106573,SP,sim,440.0
106574,SP,sim,1678.0
106575,SP,sim,491.0
106576,SP,sim,250.0
106577,SP,sim,1125.0
106578,SP,sim,0.0
106580,SP,sim,525.0
106581,SP,sim,433.0
106583,SP,não,724.0
106584,SP,sim,510.0
106585,SP,sim,0.0
106587,SP,sim,650.0
106588,SP,não,639.0
106589,SP,sim,0.0
106590,SP,sim,2366.0
106591,SP,sim,962.0
106592,SP,sim,1000.0
106593,SP,sim,1100.0
106595,SP,sim,816.0
106597,SP,sim,431.0
106598,SP,sim,450.0
106599,SP,sim,900.0
106600,SP,sim,48.0
106601,SP,sim,1100.0
106602,SP,não,800.0
106603,SP,sim,400.0
106604,SP,não,1224.0
106605,SP,sim,633.0
106607,SP,sim,550.0
106608,SP,sim,1000.0
106609,SP,sim,1944.0
106611,SP,sim,2306.0
106614,SP,não,724.0
106615,SP,sim,1600.0
106616,SP,não,1200.0
106617,SP,não,766.0
106618,SP,sim,931.0
106619,SP,sim,349.0
106620,SP,sim,1028.0
106621,SP,sim,1100.0
106623,SP,não,333.0
106624,SP,sim,250.0
106626,SP,sim,450.0
106627,SP,não,400.0
106628,SP,sim,960.0
106629,SP,não,1584.0
106630,SP,não,2250.0
106631,SP,não,635.0
106632,SP,sim,1299.0
106633,SP,sim,400.0
106634,SP,sim,1450.0
106635,SP,sim,980.0
106636,SP,sim,808.0
106637,SP,sim,708.0
106638,SP,sim,1400.0
106639,SP,sim,1966.0
106642,SP,sim,2566.0
106643,SP,sim,2300.0
106644,SP,sim,0.0
106650,SP,sim,2500.0
106651,SP,não,1890.0
106653,SP,sim,1900.0
106655,SP,sim,941.0
106657,SP,não,562.0
106658,SP,sim,666.0
106660,SP,sim,1550.0
106661,SP,não,1448.0
106662,SP,sim,650.0
106664,SP,sim,955.0
106665,SP,sim,1066.0
106666,SP,não,860.0
106667,SP,não,724.0
106668,SP,sim,1005.0
106669,SP,sim,2725.0
106670,SP,sim,1000.0
106671,SP,sim,925.0
106673,SP,não,833.0
